reaction_id,true_ec,true_class,BEC-Pred_correct,CLAIRE_correct,SelenzymeRF_correct,SIMMER_correct,Theia_correct,BridgIT_correct,E-zyme1_correct,E-zyme2_correct,MajorityVote_correct,MajorityVoteCore4_correct,n_methods_correct
R12285,2.5.1.150,2,True,True,False,True,True,False,False,False,True,True,6
R09557,1.2.1.81,1,True,False,True,True,True,False,False,False,True,True,6
R09748,1.5.1.36|1.5.1.37|1.5.1.45,1,True,False,True,True,True,False,False,False,True,True,6
R05697,1.1.3.39,1,True,False,False,False,True,True,True,False,True,True,6
R03753,1.1.1.201,1,True,False,True,False,True,False,True,False,True,True,6
R00717,1.1.1.26|1.1.1.29,1,True,True,False,False,True,False,True,False,True,True,6
R05805,2.7.1.146,2,True,True,True,False,True,False,False,False,True,True,6
R07493,1.3.1.-,1,True,False,True,True,True,False,False,False,True,True,6
R01258,1.4.1.5,1,True,False,True,True,True,False,False,False,True,True,6
R08832,1.10.3.-,1,False,True,True,True,False,False,True,True,True,False,6
R07860,3.1.1.32,3,True,False,True,False,False,False,True,True,True,True,6
R06759,1.13.12.23,1,True,False,False,True,False,True,True,False,True,True,6
R12492,2.8.3.17,2,False,True,True,True,False,True,False,False,True,True,6
R10694,1.14.13.-,1,True,True,False,False,True,True,False,False,True,True,6
R05701,1.2.1.68,1,True,True,True,False,True,False,False,False,True,True,6
R00529,2.7.7.4,2,True,True,False,True,False,True,False,False,True,True,6
R08083,1.1.1.183,1,True,False,True,False,True,False,True,False,True,True,6
R06336,1.14.11.15,1,True,False,True,True,False,False,False,True,True,True,6
R02971,2.7.1.33|2.7.1.34,2,True,False,True,True,True,False,False,False,True,True,6
R01576,4.1.2.23,4,False,True,True,False,False,False,True,True,True,True,6
R04018,3.2.1.18,3,False,False,True,False,True,True,False,True,True,True,6
R07321,5.3.99.8,5,False,True,False,True,True,False,True,True,True,False,6
R07390,2.7.8.-,2,True,False,True,False,True,False,False,True,True,True,6
R00219,4.1.1.-,4,True,True,False,False,True,False,True,False,True,True,6
R01462,3.1.1.13,3,True,True,True,True,True,False,False,False,False,True,6
R02277,1.1.3.18,1,True,False,True,False,True,True,False,False,True,True,6
R02257,1.1.1.77,1,True,False,True,False,True,False,True,False,True,True,6
R10916,1.1.1.382|1.1.1.383,1,True,False,True,False,True,False,True,False,True,True,6
R10145,1.14.11.36,1,True,False,True,False,True,False,True,False,True,True,6
R10629,3.2.2.6,3,False,True,False,True,True,False,False,True,True,True,6
R04697,1.1.1.248,1,True,False,True,False,True,False,True,False,True,True,6
R07515,3.7.1.19,3,False,False,True,False,True,True,True,False,True,True,6
R10125,1.1.1.-,1,True,False,True,False,True,False,True,False,True,True,6
R00674,4.2.1.20|4.2.1.122,4,True,True,True,False,True,False,False,False,True,True,6
R08723,1.1.1.181,1,True,False,True,False,True,False,True,False,True,True,6
R01459,1.1.3.6,1,True,True,True,False,True,False,False,False,True,True,6
R02820,1.1.1.21,1,True,False,True,False,True,False,True,False,True,True,6
R07051,1.14.14.1|1.14.14.-,1,True,False,True,False,True,True,False,False,True,True,6
R10771,6.2.1.43,6,True,False,True,False,True,True,False,False,True,True,6
R10126,1.1.1.-,1,True,False,True,False,True,False,True,False,True,True,6
R07384,2.7.8.1,2,True,False,True,False,True,True,False,False,True,True,6
R11330,5.1.3.38,5,False,True,True,True,True,False,False,False,True,True,6
R06201,3.2.1.15|3.2.1.67,3,True,True,False,True,True,False,False,False,True,True,6
R10774,4.3.1.9,4,True,True,True,False,True,False,False,False,True,True,6
R04418,1.1.1.312|1.2.1.60,1,True,True,False,False,True,False,True,False,True,True,6
R03585,1.1.1.185,1,True,False,True,False,True,False,True,False,True,True,6
R10879,1.14.13.-,1,True,True,False,False,True,True,False,False,True,True,6
R10915,1.11.1.19,1,True,False,True,False,True,False,False,True,True,True,6
R01579,3.5.1.2|3.5.1.35|3.5.1.38,3,True,False,False,True,True,False,True,False,True,True,6
R10194,1.3.1.97,1,True,False,True,True,True,False,False,False,True,True,6
R13127,3.6.1.76,3,True,True,False,False,True,True,False,False,True,True,6
R11950,6.3.2.52,6,True,True,False,True,False,False,True,False,True,True,6
R04091,2.5.1.52,2,True,True,True,False,True,False,False,False,True,True,6
R10326,1.3.1.101,1,True,False,True,True,True,False,False,False,True,True,6
R03077,2.7.7.64,2,True,False,True,True,False,True,False,False,True,True,6
R02693,2.3.1.73,2,True,False,True,False,False,True,True,False,True,True,6
R10985,1.1.1.387,1,True,True,False,False,True,False,True,False,True,True,6
R10615,1.2.1.89,1,True,True,True,False,True,False,False,False,True,True,6
R05449,1.14.14.173,1,True,True,True,False,True,False,False,False,True,True,6
R11462,2.8.3.24,2,True,False,False,True,True,True,False,False,True,True,6
R10050,2.2.1.11,2,True,False,False,True,True,False,False,True,True,True,6
R00833,5.4.99.2,5,True,True,False,True,True,False,False,False,True,True,6
R02946,1.1.1.4,1,True,False,True,False,True,False,True,False,True,True,6
R08220,3.1.1.1,3,False,True,True,False,True,False,False,True,True,True,6
R06352,1.14.13.-,1,True,True,False,False,True,False,True,True,True,False,6
R03524,4.4.1.9,4,False,False,True,False,True,False,True,True,True,True,6
R08167,2.8.2.24,2,True,False,True,False,True,True,False,False,True,True,6
R11354,1.4.3.4,1,True,False,True,True,False,True,False,False,True,True,6
R07510,1.14.99.-,1,True,True,False,False,True,False,True,True,True,False,6
R00616,2.7.4.15,2,True,True,True,False,False,True,False,False,True,True,6
R02040,3.5.1.55,3,True,True,False,False,True,True,False,False,True,True,6
R13277,2.3.1.122,2,True,False,False,False,True,False,True,True,True,True,6
R04928,2.7.1.25,2,True,False,True,True,False,True,False,False,True,True,6
R00574,4.6.1.6,4,False,False,True,False,True,False,True,True,True,True,6
R02123,1.2.1.36,1,True,False,True,True,True,False,False,False,True,True,6
R06857,1.3.1.119,1,True,False,True,True,True,False,False,False,True,True,6
R07804,1.3.1.-,1,False,True,False,False,True,False,True,True,True,True,6
R00056,3.6.1.-,3,True,True,True,False,True,False,False,False,True,True,6
R02107,1.17.3.2,1,True,True,False,False,True,True,True,False,True,False,6
R03944,2.7.1.84,2,True,True,False,True,True,False,False,False,True,True,6
R11246,2.7.7.91,2,True,False,True,True,False,True,False,False,True,True,6
R02201,1.5.1.1,1,True,True,False,True,True,False,False,False,True,True,6
R09534,3.2.1.168,3,True,True,True,False,True,True,False,False,False,True,6
R10056,1.14.11.27|1.14.11.65,1,True,False,True,True,True,False,False,False,True,True,6
R12918,2.1.1.137,2,False,True,True,False,True,False,True,False,True,True,6
R04106,1.1.1.280,1,True,False,True,False,True,False,True,False,True,True,6
R01293,1.2.1.28|1.2.1.64,1,True,False,True,False,True,True,False,False,True,True,6
R09932,1.1.1.320,1,True,True,False,False,True,False,True,False,True,True,6
R00129,4.2.1.93,4,True,False,True,True,True,False,False,False,True,True,6
R00203,1.2.1.22|1.2.1.23,1,True,True,True,False,True,False,False,False,True,True,6
R06915,1.14.13.1,1,True,False,True,False,True,True,False,False,True,True,6
R01181,5.4.99.13,5,True,True,False,True,True,False,False,False,True,True,6
R02203,1.5.1.1|1.5.1.21,1,True,True,False,True,True,False,False,False,True,True,6
R12575,6.2.1.62,6,True,False,False,False,True,True,True,False,True,True,6
R06204,3.2.1.39,3,True,True,False,True,True,False,False,False,True,True,6
R01457,1.3.1.72,1,True,False,True,True,True,False,False,False,True,True,6
R05380,4.2.1.112,4,True,False,False,True,True,True,False,False,True,True,6
R01316,3.1.1.32,3,True,False,True,False,False,False,True,True,True,True,6
R06458,2.3.1.239,2,True,False,True,True,True,False,False,False,True,True,6
R11153,1.14.13.212,1,True,False,True,False,True,True,False,False,True,True,6
R10724,1.14.11.46,1,True,False,False,True,True,False,False,True,True,True,6
R05084,1.1.1.416,1,True,True,False,False,True,False,True,False,True,True,6
R05707,1.5.1.30|1.5.1.41,1,True,False,True,True,True,False,False,False,True,True,6
R06846,1.1.1.282,1,True,True,False,False,True,False,True,False,True,True,6
R09781,2.4.2.43,2,True,False,True,False,True,False,False,True,True,True,6
R10186,3.6.1.63,3,True,False,False,True,True,True,False,False,True,True,6
R09931,1.1.1.319,1,True,False,False,True,True,False,True,False,True,True,6
R00394,6.2.1.10,6,True,True,False,True,True,False,False,False,True,True,6
R12727,6.2.1.67,6,False,True,True,False,False,True,False,True,True,True,6
R07212,1.14.16.2,1,True,False,True,False,True,True,False,False,True,True,6
R11207,6.3.1.19,6,False,False,False,True,True,True,False,True,True,True,6
R00998,2.3.3.6,2,True,False,True,True,True,True,False,False,False,True,6
R07345,1.1.1.199,1,False,False,False,True,True,True,True,False,True,True,6
R08721,1.1.1.181,1,True,False,True,False,True,False,True,False,True,True,6
R01666,2.7.1.74|2.7.1.145|2.7.1.213,2,True,False,True,True,True,False,False,False,True,True,6
R03119,1.1.1.202,1,True,False,True,False,True,False,True,False,True,True,6
R12768,4.1.3.3,4,True,True,True,False,True,False,False,False,True,True,6
R10288,4.2.1.93,4,True,False,True,True,True,False,False,False,True,True,6
R04388,2.7.3.7,2,True,False,False,True,True,True,False,False,True,True,6
R12684,1.4.3.26,1,True,True,False,False,True,True,False,False,True,True,6
R02194,6.2.1.12,6,True,False,True,False,True,True,False,False,True,True,6
R03037,3.3.2.1,3,True,False,True,True,False,False,False,True,True,True,6
R07998,1.1.1.219,1,True,True,False,False,True,False,True,False,True,True,6
R07763,1.1.1.100|2.3.1.-,1|2,True,False,True,True,False,False,True,False,True,True,6
R02581,1.1.1.184|1.1.1.189,1,True,False,True,False,True,False,True,False,True,True,6
R07191,1.14.13.50,1,True,True,False,False,True,True,False,False,True,True,6
R10341,2.5.1.107,2,True,False,True,True,True,False,False,False,True,True,6
R01730,1.3.1.13,1,True,False,True,True,True,False,False,False,True,True,6
R10508,5.5.1.19,5,True,True,True,True,False,False,False,False,True,True,6
R05372,3.8.1.-,3,True,False,False,False,True,False,True,True,True,True,6
R10902,6.3.4.24,6,False,True,False,True,True,True,False,False,True,True,6
R04315,1.17.4.2,1,True,False,True,False,True,True,False,False,True,True,6
R09592,6.3.2.29,6,True,False,True,True,False,True,False,False,True,True,6
R05465,2.5.1.66,2,True,False,False,True,True,False,False,True,True,True,6
R03281,1.14.13.66,1,True,True,False,False,True,True,False,False,True,True,6
R03739,4.1.1.60,4,False,False,True,True,True,False,True,False,True,True,6
R11888,2.8.2.38,2,True,False,True,False,True,True,False,False,True,True,6
R08186,3.1.2.-,3,True,True,False,False,True,True,False,True,True,False,6
R02649,2.7.2.8,2,True,True,False,False,True,True,False,False,True,True,6
R00145,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4,1,True,False,True,True,True,False,False,False,True,True,6
R11237,2.7.7.91,2,True,False,True,True,False,True,False,False,True,True,6
R03270,1.2.4.1,1,False,False,True,False,False,True,True,True,True,True,6
R05081,2.7.8.20,2,True,False,True,False,True,False,False,True,True,True,6
R01495,2.7.1.138,2,True,False,False,True,True,True,False,False,True,True,6
R02063,1.3.1.83,1,True,True,False,True,True,False,False,False,True,True,6
R05699,1.2.1.67,1,True,False,True,True,True,False,False,False,True,True,6
R06377,1.1.1.296,1,True,False,False,True,True,False,True,False,True,True,6
R00197,1.1.2.4,1,True,True,True,False,True,False,False,False,True,True,6
R02057,2.7.8.1,2,True,True,False,False,True,True,False,False,True,True,6
R03856,1.3.1.8|1.3.1.38,1,True,True,False,True,True,False,False,False,True,True,6
R01158,1.1.1.23,1,True,True,False,False,True,False,True,False,True,True,6
R02024,1.17.4.1,1,True,False,True,False,True,True,False,False,True,True,6
R02997,3.1.1.42,3,True,True,False,True,True,True,False,False,False,True,6
R09988,1.1.1.326,1,True,False,True,False,True,False,True,False,True,True,6
R09033,4.99.1.10,4,False,False,True,False,True,False,True,True,True,True,6
R05148,1.14.12.15,1,True,False,True,False,True,True,False,False,True,True,6
R12970,3.2.1.62,3,True,False,True,True,False,True,False,False,True,True,6
R10758,6.2.1.56,6,True,False,True,True,True,False,False,False,True,True,6
R04194,2.4.1.9,2,True,False,True,False,True,True,False,False,True,True,6
R02401,1.2.1.20,1,True,False,True,True,True,False,False,False,True,True,6
R11096,1.3.1.-,1,True,False,True,True,True,False,False,False,True,True,6
R08870,2.3.3.18,2,True,False,True,True,True,True,False,False,False,True,6
R03789,2.4.2.64,2,False,False,True,False,True,False,True,True,True,True,6
R11857,4.2.3.190,4,True,False,True,True,True,False,False,False,True,True,6
R03316,1.2.4.2,1,False,False,True,False,False,True,True,True,True,True,6
R03378,2.7.1.81,2,True,True,True,False,True,False,False,False,True,True,6
R08762,1.10.3.4,1,True,True,True,False,True,False,False,False,True,True,6
R12798,3.1.6.22,3,True,True,False,False,True,True,False,False,True,True,6
R05700,1.2.1.68,1,True,True,True,False,True,False,False,False,True,True,6
R10388,1.7.3.1,1,True,False,True,True,True,False,False,False,True,True,6
R01775,1.1.1.3,1,True,True,False,False,True,False,True,False,True,True,6
R05716,1.8.1.15,1,True,True,True,False,True,False,False,False,True,True,6
R00763,3.1.3.46,3,True,True,False,False,True,True,False,False,True,True,6
R08047,1.7.1.-,1,True,True,False,False,True,True,False,False,True,True,6
R07404,6.3.4.18,6,True,False,False,True,True,True,False,False,True,True,6
R04263,1.1.1.181,1,True,False,True,False,True,False,True,False,True,True,6
R09760,2.5.1.95,2,True,True,False,True,True,False,False,False,True,True,6
R11326,4.2.3.154,4,True,False,True,True,True,False,False,False,True,True,6
R10782,4.2.1.120,4,True,True,False,True,True,False,False,False,True,True,6
R01943,6.2.1.12,6,True,False,True,False,True,True,False,False,True,True,6
R07498,1.3.1.72,1,True,False,True,True,True,False,False,False,True,True,6
R02016,1.8.1.9,1,True,True,True,False,True,False,False,False,True,True,6
R11563,3.5.1.124,3,True,False,True,True,True,False,False,False,True,True,6
R02018,1.17.4.1,1,True,False,True,False,True,True,False,False,True,True,6
R04105,1.1.1.279,1,True,False,True,False,True,False,True,False,True,True,6
R09086,2.7.1.147,2,True,True,True,False,False,True,False,False,True,True,6
R06371,3.7.1.-,3,True,True,False,False,True,False,True,False,True,True,6
R09827,3.1.3.36|3.1.3.86,3,True,False,True,False,False,True,False,True,True,True,6
R11089,2.5.1.127,2,True,False,False,True,True,False,True,False,True,True,6
R12921,1.14.13.250,1,True,False,True,False,True,True,False,False,True,True,6
R13159,2.4.2.-,2,True,True,True,True,True,False,False,False,False,True,6
R02670,1.11.1.6|1.11.1.21,1,False,False,True,False,True,False,True,True,True,True,6
R04557,1.3.1.48,1,True,False,True,True,True,False,False,False,True,True,6
R07175,1.8.1.14,1,True,True,False,True,True,False,False,False,True,True,6
R09555,1.14.13.208,1,True,True,False,True,False,True,False,False,True,True,6
R08633,4.4.1.2,4,True,False,False,True,True,True,False,False,True,True,6
R11450,2.3.1.111,2,True,False,True,False,True,False,True,False,True,True,6
R07955,1.14.13.178,1,True,False,True,False,True,True,False,False,True,True,6
R12629,1.3.1.124,1,True,False,True,True,True,False,False,False,True,True,6
R00631,1.2.1.3|1.2.1.5,1,True,True,True,False,True,False,False,False,True,True,6
R12313,5.1.1.24,5,True,True,False,False,True,False,True,False,True,True,6
R11323,3.6.1.9|3.6.1.-,3,True,False,True,False,True,True,False,False,True,True,6
R02467,1.13.11.19,1,True,True,False,True,True,False,False,False,True,True,6
R13265,1.3.1.118,1,True,False,False,False,True,False,True,True,True,True,6
R04102,1.14.14.108,1,True,True,True,False,True,False,False,False,True,True,6
R10441,2.7.8.38,2,True,False,True,False,True,True,False,False,True,True,6
R04185,1.1.1.111,1,True,True,False,False,True,False,True,False,True,True,6
R00416,2.7.7.23,2,True,False,True,True,False,True,False,False,True,True,6
R03114,1.1.1.243,1,True,False,True,False,True,False,True,False,True,True,6
R02287,2.1.2.5,2,True,False,False,False,True,True,False,True,True,True,6
R00993,1.2.3.-,1,True,False,False,False,True,False,True,True,True,True,6
R07113,2.5.1.18,2,True,True,True,False,True,False,False,False,True,True,6
R07354,1.5.1.34,1,True,True,True,False,True,False,False,False,True,True,6
R00468,1.2.1.17,1,True,True,False,True,True,False,False,False,True,True,6
R04294,1.17.4.1,1,True,False,True,False,True,True,False,False,True,True,6
R00509,2.7.1.25,2,True,False,True,True,False,True,False,False,True,True,6
R04256,1.14.13.34,1,True,True,False,True,True,False,False,False,True,True,6
R00160,3.6.1.9|3.6.1.18,3,True,True,False,False,True,True,False,False,True,True,6
R13303,2.5.1.159,2,True,True,False,True,True,False,False,False,True,True,6
R05446,1.14.14.-,1,True,True,True,False,True,False,False,False,True,True,6
R04584,2.4.1.92,2,True,False,False,True,False,False,True,True,True,True,6
